127.0.0.1 - - [03/Jan/2023:09:43:33 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/images/blog/12.png HTTP/1.1" 200 1819
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/images/banner/9.png HTTP/1.1" 200 38610
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/images/banner/8.png HTTP/1.1" 200 38610
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/images/banner/10.png HTTP/1.1" 200 38610
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/images/tour/5.png HTTP/1.1" 200 14548
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/img/others/13.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/img/others/14.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/images/bg/9.png HTTP/1.1" 200 11593
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/images/bg/2.png HTTP/1.1" 200 47113
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/fonts/themify.woff?-fvbane HTTP/1.1" 200 56108
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/fonts/line-awesome.woff2?v=1.1. HTTP/1.1" 200 45108
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:12 +0900] "GET /Feidear/resources/assets/images/favicon.png HTTP/1.1" 200 16047
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/calendar HTTP/1.1" 200 13905
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/build/css/custom.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/fullcalendar/dist/fullcalendar.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/bootstrap/dist/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/nprogress/nprogress.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/fullcalendar/dist/fullcalendar.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/bootstrap/dist/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/fastclick/lib/fastclick.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/moment/min/moment.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/jquery/dist/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/fullcalendar/dist/fullcalendar.print.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/build/js/custom.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:09:44:13 +0900] "GET /Feidear/resources/assets/admin/vendors/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Jan/2023:10:05:53 +0900] "GET /Feidear/resources/assets/css/bootstrap.min.css.map HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [03/Jan/2023:10:05:53 +0900] "GET /Feidear/resources/assets/admin/vendors/bootstrap/dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 311949
0:0:0:0:0:0:0:1 - - [03/Jan/2023:10:05:53 +0900] "GET /Feidear/resources/assets/admin/vendors/bootstrap/dist/css/bootstrap.min.css.map HTTP/1.1" 200 625953
0:0:0:0:0:0:0:1 - - [03/Jan/2023:10:08:33 +0900] "GET /Feidear/calendar HTTP/1.1" 200 13905
0:0:0:0:0:0:0:1 - - [03/Jan/2023:11:07:16 +0900] "GET /Feidear/calendar HTTP/1.1" 200 13827
0:0:0:0:0:0:0:1 - - [03/Jan/2023:11:07:16 +0900] "GET /Feidear/resources/assets/css/bootstrap.min.css HTTP/1.1" 200 144883
0:0:0:0:0:0:0:1 - - [03/Jan/2023:11:07:16 +0900] "GET /Feidear/resources/assets/css/animate.css HTTP/1.1" 200 82566
0:0:0:0:0:0:0:1 - - [03/Jan/2023:11:07:16 +0900] "GET /Feidear/resources/assets/css/magnific-popup.css HTTP/1.1" 200 7998
0:0:0:0:0:0:0:1 - - [03/Jan/2023:11:07:16 +0900] "GET /Feidear/resources/assets/css/slick.css HTTP/1.1" 200 1893
0:0:0:0:0:0:0:1 - - [03/Jan/2023:11:07:16 +0900] "GET /Feidear/resources/assets/css/swiper.min.css HTTP/1.1" 200 13580
0:0:0:0:0:0:0:1 - - [03/Jan/2023:11:07:16 +0900] "GET /Feidear/resources/assets/css/owl.carousel.min.css HTTP/1.1" 200 5147
0:0:0:0:0:0:0:1 - - [03/Jan/2023:11:07:16 +0900] "GET /Feidear/resources/assets/css/nice-select.css HTTP/1.1" 200 4007
